Example,Class Name
informações da obra,intenção_autor
o que significa essa obra,intenção_autor
o que esse porco come,alimentação_porco
o que a obra representa pelo movimento artístico,estilo_obra
onde foi parar o pernil defumado,corrente_porco
quanto tempo vai ficar na pinacoteca,endereço_obra
qual que é o nome da obra,nome_obra
em que exposições passou esta obra,exposição_obra_outros_museus
qual o seu nome porco,nome_porco
como você está sentindo,sentimento_porco
este pouco de verdade quantos quilos tem,peso_porco
quanto quantos quilos ele pesa,peso_porco
é um por uma porca,sexo_porco
porque se for que está preso,porco_preso
o porco é palmeirense,palmeiras_porco
você é corinthíano,palmeiras_porco
que é isso,tipo_obra
você é um pouco de verdade,tipo_obra
em que ano ele fez isso por conta,data_obra
em que ano essa obra foi criada,data_obra
quando foi construída esta obra,data_obra
qual o nome do autor da obra,autor_obra
qual é o objetivo da obra do porco,intenção_autor
fale me sobre essa obra,intenção_autor
Fale me sobre essa obra,intenção_autor
qual ideia do autor com a obra,intenção_autor
eu posso tocar no por,sem_resposta
o porco não consegue se alimentar,sem_resposta
qual material é feito,técnica_obra
você é feito de que material,técnica_obra
com quantos anos um pouco morreu,idade_porco
me fale sobre o autor,biografia_autor
de quem era esse porco,história_porco
esse porque eu tinha família,família_porco
esse porco ele fica onde,endereço_obra
como que você chama,nome_porco
qual era o nome do por,nome_porco
qual o nome do porco,nome_porco
de qual época essa obra,data_obra
foi o que é macho ou é fêmea,sexo_porco
você é palmeirense,palmeiras_porco
esse porco é verdadeiro,tipo_obra
qual é o nome do artista,autor_obra
o que a obra apresenta,intenção_autor
o que significa obra,intenção_autor
o que ele quis dizer com isso,intenção_autor
fale sobre a obra,intenção_autor
sobre a obra,intenção_autor
qual injetivo da obra,intenção_autor
por que que ele resolveu comprar um porco empalhado,razão_porco
porque a escolha do seu animal,razão_porco
o artista gostava do porco,sem_resposta
de que espécie é esse porco,raça_ porco
pouco chegou ganhar o nome ou apelido,nome_porco
da onde vem esse,história_porco
recebeu algum prêmio,prêmio_autor
esse porco estava vivo na obra inicial,porco_morto
O porco está empalhada quantos anos,porco_morto
porque que empalharam isso por qual foi o objetivo,porco_morto
fêmea ou é macho,sexo_porco
porque que esse porco está numa jaula,porco_preso
é um animal de verdade,tipo_obra
esse é o animal empalhado,tipo_obra
esse porque eu te verdade,tipo_obra
quando foi feito,data_obra
qual é o significado,intenção_autor
quanto pesa metade desse porco,peso_porco
me fala tudo sobre esse porco,história_porco
qual é o nome do por,nome_porco
o que acontecia no brasil em 1967,obra_contexto_histórico
qual o peso do porco,peso_porco
o porco é escuro assim mesmo fico assim com tempo,sem_resposta
o que é a hora tem haver com arte,dúvida_obra
que madeira é essa,caixa_porco
ele é palmeirense,palmeiras_porco
que data foi criada esta obra,data_obra
quem é o autor da obra o porco,autor_obra
sobre o que essa obra,intenção_autor
porque eu usar um pouco,razão_porco
e porque é um porco,razão_porco
o que é arte,sem_resposta
do que é feito o olho do porco,técnica_obra
como foi feito,técnica_obra
fale sobre o autor,biografia_autor
esse porco alguma vez esteve vivo,porco_morto
você fica triste aí dentro,sentimento_porco
da onde você veio,história_porco
além do porco tem alguma outra obra do nelson na pira que eu teca,outras_obras
quantos kilo ele peça,peso_porco
quantos quilos você tinha,peso_porco
por cor menino ou menina,sexo_porco
esse porco era macho fêmea,sexo_porco
watson esse porco é obra de arte,dúvida_obra
o que o povo está presa,porco_preso
esse povo é o símbolo do palmeiras,palmeiras_porco
trata-se de um animal empalhado,tipo_obra
ano em que ocorreu,data_obra
que ano foi feita essa obra,data_obra
em que ano foi feito por,data_obra
qual a intenção dele de uns um porco,intenção_autor
que simboliza,intenção_autor
porque que fizeram isso com pôr como objetivo dessa arte,intenção_autor
de que material é feito esse animal,técnica_obra
e quem é nelson lerner,biografia_autor
que ele quis dizer com essa obra,intenção_autor
quantos quilos ele tem,peso_porco
porque é uma obra de arte,dúvida_obra
porque você está preso,porco_preso
o que é você.,tipo_obra
de que de que ano que é esse porco,data_obra
em que ano foi feita obra,data_obra
a quem pertence essa obra,autor_obra
e o que e o que mais essa obra representa,intenção_autor
do que é feito,técnica_obra
o que que é feito essa escultura,técnica_obra
quantos anos esse porco tem,idade_porco
porque ele está dentro da caixa,porco_preso
essa obra já ganhou algum prêmio,prêmio_autor
o que é taxi dormir,taxidermia_obra
o que foi usado para fazer esta obra,técnica_obra
o que aconteceu com presunto,corrente_porco
ele tinha muito peso,peso_porco
porque é considerado marte,dúvida_obra
porque ele foi colocado uma caixinha de nada,porco_preso
o que eu porque está preso nessa jaula,porco_preso
em que ano foi feita,data_obra
qual é o artista,autor_obra
quem é o artista dessa obra,autor_obra
que significa esse porco,intenção_autor
que representa um pouco,intenção_autor
porque o porco é uma arte,dúvida_obra
porque ele não mas foi exibido com o pernil,corrente_porco
então onde veio se por,história_porco
Isso porque você teve filhote,família_porco
qual o nome dele,nome_porco
você é feliz senhor porco,sentimento_porco
quantos quilos tem,peso_porco
quantos kilo se tem um porco,peso_porco
esse porco é macho fêmea,sexo_porco
o que você está preso,porco_preso
porque está numa caixa,porco_preso
porque eu porque está numa jaula,porco_preso
se por estar vivo,porco_morto
esse palco foi empalhado,tipo_obra
esse porco é de verdade esse porco de verdade,tipo_obra
o porque de verdade,tipo_obra
essa obra de quando,data_obra
quem é o autor que essa obra,autor_obra
qual artista,autor_obra
o que representa hora,intenção_autor
qual o significado desta obra,intenção_autor
qual a proposta da obra,intenção_autor
a história do porco,história_porco
porque ele está triste,sentimento_porco
qual a espécie do pouco,raça_ porco
é uma obra modernista,estilo_obra
qual é o tamanho da sogra,tamanho_porco
e o presunto,corrente_porco
quantas obras desse artista neste museu,outras_obras
onde ela foi criado,local_criação_obra
porque eu porque está presa,porco_preso
qual o significado da obra o porco,intenção_autor
de onde era um pouco,história_porco
de quem essa obra,autor_obra
porque é que isso é considerado arte,dúvida_obra
porque preso,porco_preso
porco porque você está preso,porco_preso
é um porco empacado,tipo_obra
esse esse porco empalhado,tipo_obra
quando porco foi feito,data_obra
qual objetivo da obra,intenção_autor
tipo porque porco,razão_porco
a sua carne é boa pra comer,sem_resposta
o que o porco come,alimentação_porco
qual é a raça desculpa,raça_ porco
você é amiga da peça da pé papi ligue,relação_peppa_pig
o que o autor quis representar,intenção_autor
quem foi nelson werneck,biografia_autor
qual história dessa obra,história_porco
o artista nelson está vivo,morte_autor
quanto qual é o peso da obra,peso_porco
quantos kilo peso por,peso_porco
quantos quilos pesa se por,peso_porco
oi porque você está aí,porco_preso
porque esse porco está preso,porco_preso
que time você torce,palmeiras_porco
o seu porco de verdade,tipo_obra
porque de verdade,tipo_obra
qual é o autor da obra,autor_obra
qual é o artista da sogra,autor_obra
quem fez isso por,autor_obra
qual o nome do autor,autor_obra
qual é a finalidade dessa obra,intenção_autor
o que é um pouco representa,intenção_autor
fale sobre a obra,intenção_autor
porque ele escolheu um pouco pra se retratar,razão_porco
porque o artista escolheu esse pouco,razão_porco
você é meio falho não,sem_resposta
o que é ibm tem haver com tudo isso,sem_resposta
quantos anos ele tinha,idade_porco
porque o porco parece triste,sentimento_porco
e o presunto dessa obra,corrente_porco
esse porque é amigo da pepa pique,relação_peppa_pig
por cor você é palmeirense,palmeiras_porco
esse porco existem outras pouquinho do mesmo artista,outras_obras
qual é história do porto,história_porco
que de onde vem esse porco,história_porco
o que é o porco,sobre_porco
como é o nome do pouco,nome_porco
quando foi feita só pra,data_obra
de que material você é feito,técnica_obra
quanto pesa por,peso_porco
você é menino ou menina pois,sexo_porco
porque eu porque estou na jaula,porco_preso
porque eu porque está presa,porco_preso
e porque ele está numa jaula,porco_preso
porque o que time você torce,palmeiras_porco
esse pouca de verdade,tipo_obra
o que é isso,tipo_obra
qual é o autor no quarto,autor_obra
quem fez,autor_obra
quente criou,autor_obra
do que se trata porco,intenção_autor
qual a intenção do artista qual anda,intenção_autor
o que representa porco,intenção_autor
qual o objetivo dessa obra,intenção_autor
fale sobre a obra,intenção_autor
o que quer dizer esse porco,intenção_autor
porque o animal retratado é um porco,razão_porco
porque não tem cheiro,sem_resposta
do que é feito por,técnica_obra
e o que que é feito,técnica_obra
quantos anos tinha um porco,idade_porco
quem era nelson lerner,biografia_autor
qual é a história do,história_porco
o porque de verdade,tipo_obra
qual o valor dessa obra,valor_obra
qual o tamanho do porco,tamanho_porco
história do quadro,história_porco
qual é seu nome,nome_porco
oi porquinho como se chama,nome_porco
é um porto de verdade,tipo_obra
porque ele está com uma obra de arte,dúvida_obra
De quem é esse porco,endereço_obra
de quem é esse porco?,endereço_obra
de quem é este porco,endereço_obra
quanto pesa esse porco,peso_porco
o porco é menino ou menina,sexo_porco
porque você é considerada arte,dúvida_obra
porque é considerado arte,dúvida_obra
e porque ele está enjaulado,porco_preso
esse pouco de verdade,tipo_obra
em que período foi feito obra,data_obra
quem é o artista da obra,autor_obra
qual o nome do artista,autor_obra
o que significa esse porco,intenção_autor
que é o significado.,intenção_autor
porque a pouco,razão_porco
você foi feito,técnica_obra
quais foram os materiais para fazer a obra,técnica_obra
quantos anos tem o porco,idade_porco
porque você é palmeirense,palmeiras_porco
o que é o porco gosta de comer,alimentação_porco
é somente faz parte de qual movimento,estilo_obra
obra tem algum prêmio,prêmio_autor
quanto tempo demorou para montar a obra,duração_obra
quando falei criada na pertinho quando foi criada,sem_compreensão
porque você se alimenta do que,alimentação_porco
o que é a obra representa,intenção_autor
De quem essa obra do porco,endereço_obra
De quem essa obra o porco,endereço_obra
quantos quilos o porco pesa,peso_porco
porque eu porque é considerado uma obra de arte,dúvida_obra
porque a caixa de madeira,porco_preso
qual é a data dessa obra,data_obra
quem prendeu porco,autor_obra
qual é o motivo inspiração da criação da obra,intenção_autor
o que o autor quis dizer com essa obra,intenção_autor
o que significa isso,intenção_autor
quando a obra foi criada,data_obra
de que material você é feito,técnica_obra
quantos anos o porco tinha quando ele morreu,idade_porco
inicialmente a obra tinha presunto por que foi tirada,corrente_porco
história do porco,história_porco
o que eu preciso saber sobre essa obra,intenção_autor
o que inspirou artista,intenção_autor
quantos quilos peças por,peso_porco
quanto peso porco,peso_porco
esse é macho ou é fêmea,sexo_porco
é considerado marte,dúvida_obra
qual o que esse tipo de madeira,caixa_porco
porque o porco está preso,porco_preso
porque eu porque está preso em uma gaiola,porco_preso
essa porque ele é palmeirense,palmeiras_porco
esse animal é de verdade,tipo_obra
de que ano ela é,data_obra
quantos anos essa escultura tem,data_obra
autor dessa obra,autor_obra
pouco você sabe o nome do artista,autor_obra
